tract,sra_id,sra,hpi2022,totpop,tothhs,bmi30plus_pct,cancer_pct,copd_pct,chd_pct,diabetes_pct,hbp_pct,stroke_pct,hispanic_pct,nonhisp_pct,aian_pct,asian_pct,black_pct,nhpi_pct,white_pct,race_other_pct,hhs_snap_pct,active_commute,auto_access,insurance,lowincome_bin,median_income,lowphysactiv_pct,park_access,supermkt_access,transit_access,walkability,num_full_restaurants,num_fast_food,num_snack_nonalcbev_bars
6073012303,21,CHULA VISTA,-0.217172614,3812,1388,0.251,0.079,0.066,0.077,0.118,0.345,0.041,0.5666,0.4334,0.0058,0.0742,0.054,0.0026,0.8046,0.0459,0.1354,0.093023256,0.9,0.890889425,No,64231.0,0.24,1.0,0.54651219,1.0,12.86008474,3,1,0
6073012304,21,CHULA VISTA,-0.048688709,3525,1372,0.252,0.062,0.05,0.052,0.095,0.278,0.028,0.619,0.381,0.0,0.0355,0.04,0.0,0.8287,0.0596,0.0561,0.03294249,0.972,-0.842653716,No,75508.0,0.203,0.904775772,0.269783205,1.0,14.83934611,2,0,0
6073012401,21,CHULA VISTA,-0.085904637,3898,1331,0.291,0.049,0.057,0.055,0.115,0.3,0.031,0.7283,0.2717,0.0259,0.0736,0.0046,0.0,0.7501,0.0688,0.1668,0.146583851,0.914,-0.261967659,Yes,49077.0,0.264,1.0,0.875917329,1.0,14.89496028,7,4,4
6073012402,21,CHULA VISTA,-0.291771187,5318,1847,0.291,0.054,0.055,0.057,0.115,0.3,0.032,0.7394,0.2606,0.0017,0.0442,0.0402,0.0,0.8227,0.0404,0.2009,0.129551228,0.902,-0.698895568,Yes,50804.0,0.256,1.0,1.0,1.0,15.03722772,8,0,0
6073012501,21,CHULA VISTA,-0.677794397,2778,1221,0.32,0.057,0.081,0.083,0.161,0.349,0.045,0.7023,0.2977,0.0061,0.0407,0.0281,0.032,0.8017,0.0821,0.2097,0.127916331,0.848,-0.650643919,Yes,31554.0,0.34,0.688180404,1.0,1.0,15.60097284,13,3,4
6073012502,21,CHULA VISTA,-0.487547602,4500,1564,0.32,0.041,0.061,0.057,0.128,0.285,0.032,0.8033,0.1967,0.0058,0.0504,0.0549,0.0,0.7518,0.1029,0.1899,0.127765487,0.933,-0.590606692,Yes,45941.0,0.305,1.0,1.0,1.0,14.91662698,21,4,4
6073012600,21,CHULA VISTA,-0.43460547,4739,1421,0.308,0.052,0.065,0.066,0.134,0.303,0.036,0.7869,0.2131,0.0,0.0713,0.0118,0.0049,0.7523,0.123,0.1302,0.096473029,0.961,-1.148257234,Yes,52423.0,0.295,0.824252031,0.191845949,0.977412324,14.25943332,32,3,3
6073012700,21,CHULA VISTA,-0.336146621,5335,1796,0.31,0.052,0.067,0.065,0.135,0.317,0.037,0.7921,0.2079,0.0054,0.0502,0.0433,0.0,0.8086,0.0455,0.2071,0.095018836,0.926,-0.451465249,Yes,42421.0,0.295,0.879717457,0.675244168,1.0,16.39369795,24,12,12
6073012800,21,CHULA VISTA,-0.243243325,4070,1449,0.266,0.064,0.059,0.062,0.112,0.314,0.033,0.6182,0.3818,0.002,0.0484,0.0514,0.0,0.7826,0.0961,0.1215,0.122892877,0.842,-0.39931306,No,66676.0,0.239,0.734474827,0.316826064,1.0,13.15520523,0,1,0
6073012900,21,CHULA VISTA,0.199426733,3393,982,0.251,0.066,0.05,0.055,0.098,0.295,0.029,0.6133,0.3867,0.0,0.0978,0.0271,0.0038,0.71,0.1185,0.1018,0.043848965,0.993,-0.52969359,No,84960.0,0.199,0.942501482,0.697148456,1.0,15.1379201,2,1,0
6073013000,21,CHULA VISTA,-0.44996825,6558,1853,0.276,0.055,0.053,0.057,0.112,0.293,0.031,0.7324,0.2676,0.0018,0.0303,0.0235,0.0008,0.806,0.0929,0.0685,0.041891892,0.913,-0.108235632,No,60208.0,0.247,0.117228528,0.719976487,1.0,15.65092012,15,6,2
6073013102,21,CHULA VISTA,-0.278443967,6473,1986,0.279,0.051,0.048,0.051,0.108,0.29,0.028,0.7752,0.2248,0.0,0.055,0.0405,0.0,0.7371,0.1452,0.145,0.073128062,0.923,-1.116481099,Yes,56464.0,0.242,0.711577,0.809768144,1.0,15.05912879,7,6,2
6073013103,21,CHULA VISTA,-0.31870207,2703,699,0.293,0.048,0.053,0.053,0.117,0.291,0.029,0.7895,0.2105,0.0126,0.047,0.0133,0.0,0.7784,0.1073,0.1245,0.081180812,0.984,0.013526385,Yes,48603.0,0.27,0.796851574,0.741701838,0.976386807,17.20408163,16,13,3
6073013104,21,CHULA VISTA,-0.371019165,6004,1907,0.279,0.047,0.049,0.048,0.105,0.276,0.027,0.8246,0.1754,0.0,0.012,0.0285,0.0018,0.7975,0.1024,0.1238,0.130021142,0.896,-0.908786255,Yes,52222.0,0.253,0.674529102,0.835880173,1.0,11.05036443,21,2,5
6073013203,21,CHULA VISTA,-0.543879671,6825,2085,0.328,0.049,0.073,0.072,0.154,0.336,0.041,0.8973,0.1027,0.0,0.0365,0.0101,0.0182,0.8614,0.057,0.2499,0.093682853,0.836,-0.356467907,Yes,36383.0,0.345,1.0,0.876936378,1.0,16.46181704,33,11,5
6073013204,21,CHULA VISTA,-0.49955352,3805,1157,0.305,0.05,0.06,0.064,0.14,0.305,0.036,0.8786,0.1214,0.0,0.041,0.006,0.0,0.8016,0.1472,0.2403,0.062216461,0.935,-0.44242095,Yes,40987.0,0.314,0.833831589,1.0,1.0,15.60424073,13,0,3
6073013205,21,CHULA VISTA,-0.532727941,2370,603,0.327,0.044,0.062,0.063,0.136,0.303,0.035,0.935,0.065,0.0,0.008,0.0059,0.0008,0.7781,0.1793,0.272,0.295819936,0.951,-0.424655659,Yes,52375.0,0.314,1.0,1.0,1.0,13.5,24,8,3
6073013206,21,CHULA VISTA,-0.400493595,7350,2437,0.286,0.065,0.067,0.075,0.141,0.333,0.04,0.8099,0.1901,0.0,0.0735,0.0343,0.0129,0.7314,0.1318,0.1227,0.06568897,0.935,-0.892237624,Yes,42518.0,0.294,0.905867971,1.0,1.0,14.77135701,15,8,5
6073013301,21,CHULA VISTA,0.003263472,5174,1551,0.267,0.06,0.052,0.056,0.106,0.285,0.03,0.5535,0.4465,0.0187,0.0605,0.017,0.029,0.729,0.1009,0.0761,0.040430108,1.0,0.117155628,No,73977.0,0.223,0.757915058,0.297373422,0.538030888,11.4221835,0,0,0
6073013302,21,CHULA VISTA,-0.116766326,4872,1387,0.263,0.059,0.049,0.054,0.11,0.306,0.029,0.7473,0.2527,0.0023,0.0503,0.0191,0.0,0.8606,0.0653,0.1218,0.04470463,0.96,0.225689687,No,65278.0,0.227,0.540644638,0.0,1.0,13.26294212,1,0,0
6073013303,21,CHULA VISTA,-0.169324522,5321,1484,0.282,0.061,0.058,0.065,0.13,0.31,0.034,0.748,0.252,0.0013,0.0319,0.0442,0.0024,0.7619,0.0932,0.1071,0.025761124,0.967,-1.540072457,Yes,59637.0,0.268,1.0,0.737254778,1.0,14.71337437,2,0,0
6073013306,21,CHULA VISTA,-0.257415816,4153,1174,0.266,0.052,0.048,0.05,0.106,0.289,0.027,0.7392,0.2608,0.0,0.0739,0.0797,0.0108,0.6802,0.0903,0.1584,0.049351944,0.932,-0.206927793,No,74154.0,0.235,1.0,0.822070034,0.24743348,13.74300672,11,3,0
6073013307,21,CHULA VISTA,-0.086587025,4814,1077,0.284,0.055,0.058,0.064,0.133,0.321,0.034,0.7727,0.2273,0.0,0.0623,0.0071,0.0,0.8085,0.0983,0.1569,0.054247697,0.993,-0.084853449,No,88795.0,0.274,1.0,1.0,0.978567827,14.05265623,2,0,0
6073013308,21,CHULA VISTA,-0.384315543,3690,898,0.272,0.041,0.038,0.038,0.095,0.254,0.022,0.7694,0.2306,0.0,0.1157,0.0534,0.0,0.6854,0.1087,0.1882,0.020050125,0.971,0.054205489,No,65893.0,0.23,1.0,0.727219844,0.46261056,12.7566009,9,2,3
6073013309,20,SWEETWATER,0.158183289,6886,1912,0.242,0.055,0.043,0.048,0.101,0.277,0.025,0.5604,0.4396,0.003,0.1552,0.034,0.0,0.6904,0.0739,0.0214,0.020904729,0.966,0.422870465,No,94643.0,0.203,1.0,0.678955469,0.64525339,12.4658998,1,0,0
6073013903,31,SPRING VALLEY,-0.083345789,4190,1285,0.248,0.078,0.063,0.074,0.121,0.347,0.04,0.3912,0.6088,0.0017,0.1604,0.1126,0.0,0.6126,0.0589,0.0467,0.028673835,0.912,-0.000333615,No,74750.0,0.231,1.0,0.090004539,0.0,12.39641763,6,1,1
6073013905,31,SPRING VALLEY,0.017909255,3723,1120,0.25,0.05,0.039,0.038,0.081,0.266,0.022,0.296,0.704,0.0,0.1026,0.1461,0.0075,0.6288,0.0403,0.0768,0.066705336,0.978,0.216411707,No,87298.0,0.168,0.188792165,0.0,0.0,7.376627685,2,0,0
6073013906,31,SPRING VALLEY,-0.353384908,5247,1665,0.279,0.055,0.057,0.054,0.105,0.304,0.031,0.4031,0.5969,0.0021,0.0888,0.1239,0.0044,0.6154,0.0936,0.1886,0.035113035,0.912,-0.13383809,Yes,53409.0,0.224,0.607743033,0.20430595,0.0,11.80961489,0,1,0
6073013907,31,SPRING VALLEY,-0.707183257,4111,1296,0.289,0.043,0.054,0.047,0.102,0.282,0.028,0.7052,0.2948,0.0,0.062,0.098,0.0044,0.6286,0.152,0.2739,0.042915932,0.939,-1.117193124,Yes,49299.0,0.254,0.988052569,0.143319686,0.0,10.52184741,0,0,0
6073013908,31,SPRING VALLEY,-0.301415512,4465,1089,0.291,0.052,0.055,0.054,0.114,0.289,0.031,0.5863,0.4137,0.0112,0.1077,0.0616,0.052,0.6105,0.1169,0.236,0.034003091,0.964,-0.890583128,No,70250.0,0.247,0.951456311,0.368679078,0.0,16.35515136,7,8,5
6073013909,31,SPRING VALLEY,-0.291407117,4610,1325,0.278,0.049,0.052,0.049,0.107,0.279,0.028,0.5651,0.4349,0.0121,0.0868,0.1011,0.0113,0.6733,0.087,0.1517,0.028433946,0.973,-0.546601042,No,64500.0,0.234,0.783693473,0.0,0.0,11.76710621,2,0,0
6073014001,32,LEMON GROVE,-0.19968776,4404,1520,0.272,0.06,0.065,0.06,0.109,0.314,0.034,0.3592,0.6408,0.0134,0.0736,0.1347,0.0123,0.6317,0.037,0.1408,0.019262521,0.957,-0.025554374,No,63638.0,0.236,1.0,0.210344549,0.160475162,13.74291722,7,4,1
6073014002,32,LEMON GROVE,-0.083695321,4516,1217,0.258,0.056,0.052,0.051,0.098,0.296,0.029,0.4469,0.5531,0.0,0.0959,0.1103,0.0049,0.6446,0.0649,0.2309,0.042747358,0.894,-0.219696234,No,86302.0,0.212,0.905080214,0.239867078,0.0,11.98091467,3,1,0
6073014101,32,LEMON GROVE,-0.056472538,3662,1051,0.27,0.062,0.059,0.057,0.103,0.3,0.031,0.5175,0.4825,0.0049,0.0167,0.0565,0.0093,0.8088,0.0563,0.0866,0.046635576,1.0,-0.749245281,No,69306.0,0.221,1.0,0.110204908,0.431993157,11.83333333,0,0,0
6073014102,32,LEMON GROVE,0.10195035,4157,1132,0.296,0.054,0.058,0.058,0.131,0.348,0.037,0.3822,0.6178,0.0,0.1441,0.281,0.0,0.2872,0.2038,0.1634,0.133540373,0.945,-0.411985009,No,64330.0,0.249,1.0,0.609091333,0.293524416,11.89175994,3,1,0
6073013412,20,SWEETWATER,0.307000562,4825,1587,0.233,0.064,0.044,0.052,0.102,0.293,0.027,0.4543,0.5457,0.0,0.1355,0.0311,0.0,0.6958,0.0475,0.0063,0.021729868,0.982,-0.168083391,No,103981.0,0.193,1.0,0.63518426,0.502752654,10.58260784,30,7,9
6073013416,20,SWEETWATER,0.07465098,4029,1221,0.229,0.061,0.044,0.047,0.089,0.273,0.025,0.5316,0.4684,0.0377,0.0983,0.0633,0.0032,0.686,0.0742,0.0254,0.048615037,1.0,0.41383465,No,99167.0,0.177,1.0,0.253693315,0.641005291,12.71002295,12,4,2
6073013416,20,SWEETWATER,0.07465098,4029,1221,0.229,0.061,0.044,0.047,0.089,0.273,0.025,0.5316,0.4684,0.0377,0.0983,0.0633,0.0032,0.686,0.0742,0.0254,0.048615037,1.0,0.41383465,No,99167.0,0.177,1.0,0.253693315,0.641005291,12.71002295,12,4,2
6073013418,20,SWEETWATER,0.143839191,6577,2133,0.245,0.054,0.042,0.044,0.096,0.274,0.024,0.6091,0.3909,0.0,0.1332,0.0184,0.0029,0.6643,0.1162,0.0,0.006997262,0.958,-0.213380793,No,86706.0,0.198,1.0,0.406014887,0.0,12.37215266,0,0,0
6073013419,20,SWEETWATER,0.403346193,8579,2449,0.232,0.044,0.032,0.033,0.079,0.229,0.019,0.5005,0.4995,0.0,0.14,0.0521,0.0058,0.6834,0.0141,0.0506,0.016834171,0.989,0.818980435,No,118579.0,0.172,1.0,0.344863153,0.0,15.15764368,41,21,11
6073013419,20,SWEETWATER,0.403346193,8579,2449,0.232,0.044,0.032,0.033,0.079,0.229,0.019,0.5005,0.4995,0.0,0.14,0.0521,0.0058,0.6834,0.0141,0.0506,0.016834171,0.989,0.818980435,No,118579.0,0.172,1.0,0.344863153,0.0,15.15764368,41,21,11
6073013421,20,SWEETWATER,0.328010188,4590,1333,0.226,0.05,0.035,0.041,0.098,0.262,0.022,0.4641,0.5359,0.0,0.2329,0.0499,0.0118,0.6007,0.0434,0.051,0.026143791,0.986,0.603122442,No,97548.0,0.185,1.0,0.432078031,0.403194888,10.73783153,5,4,3
6073013503,31,SPRING VALLEY,-0.210372935,6114,2049,0.267,0.06,0.058,0.053,0.095,0.298,0.03,0.325,0.675,0.0051,0.0373,0.1335,0.0502,0.6348,0.0852,0.1547,0.040241449,0.9,-0.336284659,No,64089.0,0.205,0.352319945,0.307061211,0.0,11.45166274,6,4,3
6073013504,31,SPRING VALLEY,0.303906944,3611,1238,0.244,0.062,0.05,0.05,0.093,0.298,0.028,0.2764,0.7236,0.0019,0.1507,0.0969,0.0,0.6508,0.0263,0.0234,0.041487069,0.964,1.182369048,No,101094.0,0.179,0.53673293,0.0,0.0,10.22415342,1,0,0
6073013505,31,SPRING VALLEY,0.215869706,5021,1860,0.248,0.062,0.05,0.048,0.085,0.285,0.026,0.3017,0.6983,0.008,0.0601,0.1079,0.0,0.705,0.0265,0.0823,0.021251932,0.972,0.435420268,No,73421.0,0.176,0.942645503,0.241677742,0.0,12.41551629,6,4,3
6073013506,31,SPRING VALLEY,-0.023505398,4131,1155,0.269,0.057,0.062,0.056,0.103,0.294,0.031,0.3709,0.6291,0.0019,0.0562,0.13,0.0077,0.701,0.0511,0.1134,0.001054852,0.982,-0.596723303,No,71000.0,0.219,1.0,0.001046952,0.0,10.16666667,6,0,1
6073013601,31,SPRING VALLEY,0.177454499,5317,1910,0.25,0.076,0.06,0.062,0.098,0.323,0.032,0.3304,0.6696,0.0039,0.0391,0.0854,0.0049,0.7181,0.0812,0.078,0.004126032,0.988,-0.124320301,No,93015.0,0.184,0.538887789,0.522745055,0.0,11.92524917,6,2,3
6073013604,31,SPRING VALLEY,0.364840439,6836,2191,0.241,0.059,0.049,0.046,0.077,0.27,0.024,0.1646,0.8354,0.0104,0.0208,0.059,0.0,0.8193,0.0268,0.0411,0.01875,0.974,1.264726311,No,90139.0,0.164,0.940784122,0.374039158,0.0,10.10978996,5,1,1
6073013605,31,SPRING VALLEY,0.378881259,6756,2100,0.245,0.078,0.058,0.061,0.096,0.316,0.031,0.2322,0.7678,0.0,0.0203,0.0024,0.0,0.9275,0.008,0.0895,0.015334064,0.986,1.367119952,No,118750.0,0.168,0.620419779,0.062258049,0.0,7.270880876,2,0,1
6073013606,31,SPRING VALLEY,0.097178016,6421,2737,0.242,0.069,0.057,0.057,0.088,0.295,0.031,0.2648,0.7352,0.009,0.0606,0.0695,0.0,0.7634,0.0162,0.1034,0.015135879,0.865,0.474693283,No,77708.0,0.187,1.0,0.709458074,0.0,12.3906718,23,21,12
6073013701,31,SPRING VALLEY,0.251714853,2391,860,0.231,0.083,0.054,0.06,0.092,0.319,0.03,0.1685,0.8315,0.0021,0.0284,0.0489,0.0,0.8532,0.0063,0.0221,0.007142857,0.929,0.810819694,No,91979.0,0.162,0.955357143,0.608988055,0.0,11.00251572,7,2,1
6073013702,31,SPRING VALLEY,-0.109051117,5788,1741,0.282,0.052,0.058,0.052,0.101,0.297,0.03,0.4323,0.5677,0.0038,0.0276,0.1847,0.0199,0.5872,0.1031,0.1545,0.003525782,0.961,0.203774125,No,64022.0,0.225,0.857942878,0.251664777,0.0,11.07124419,0,0,0
6073013801,31,SPRING VALLEY,0.052266442,4789,1574,0.253,0.063,0.051,0.051,0.089,0.287,0.028,0.3535,0.6465,0.0152,0.0775,0.0545,0.0,0.7248,0.0998,0.0909,0.076456876,0.898,0.570815443,No,68484.0,0.185,0.77509956,0.390623754,0.0,11.78105536,12,1,1
6073013802,31,SPRING VALLEY,-0.379519248,3151,920,0.292,0.048,0.058,0.051,0.102,0.282,0.03,0.4814,0.5186,0.0048,0.0422,0.2034,0.0213,0.5554,0.12,0.1772,0.033793103,0.973,-1.413824289,Yes,54077.0,0.243,1.0,0.0,0.0,13.82630769,6,0,0
6073015406,34,EL CAJON,0.656528237,2606,882,0.223,0.081,0.051,0.054,0.084,0.306,0.027,0.1167,0.8833,0.0165,0.0487,0.0437,0.0,0.8538,0.0153,0.0329,0.010507881,0.989,0.877854909,No,142847.0,0.144,0.252808989,0.0,0.0,6.166666667,0,0,0
6073015602,34,EL CAJON,0.342309798,2267,691,0.23,0.073,0.055,0.054,0.084,0.288,0.028,0.191,0.809,0.0018,0.0199,0.0079,0.0,0.9127,0.0287,0.0058,0.014690451,0.987,0.512664268,No,114306.0,0.164,0.288249211,0.115010709,0.0,7.799596309,0,0,0
6073015701,34,EL CAJON,-0.522104568,7157,2114,0.32,0.051,0.087,0.069,0.122,0.313,0.04,0.4795,0.5205,0.0,0.0423,0.0935,0.0226,0.6005,0.1635,0.4442,0.165621079,0.842,-0.921556479,Yes,37781.0,0.291,1.0,1.0,0.0,16.06952902,14,7,2
6073015703,34,EL CAJON,-1.057666699,7196,2224,0.333,0.061,0.106,0.089,0.142,0.359,0.05,0.2171,0.7829,0.0035,0.0085,0.0625,0.0192,0.7757,0.086,0.3993,0.039348711,0.857,-0.105686191,Yes,27004.0,0.313,0.464657843,1.0,0.0,12.60588263,6,1,1
6073015704,34,EL CAJON,-0.285870939,3979,1197,0.291,0.053,0.071,0.057,0.101,0.301,0.032,0.3619,0.6381,0.0,0.0058,0.0772,0.0,0.7195,0.1174,0.1679,0.050030139,0.936,0.261919747,Yes,50580.0,0.245,0.579771372,0.981203298,0.0,16.1665806,13,9,2
6073015801,34,EL CAJON,-0.621693097,3206,1313,0.309,0.046,0.074,0.056,0.104,0.299,0.034,0.3958,0.6042,0.0,0.0799,0.0855,0.0044,0.5312,0.1753,0.1637,0.057934509,0.831,-0.2139488,Yes,36625.0,0.269,1.0,0.656291564,0.0,15.11439732,15,5,2
6073015802,34,EL CAJON,-0.482299568,4804,1401,0.318,0.065,0.098,0.089,0.139,0.356,0.049,0.3095,0.6905,0.0083,0.0414,0.0656,0.0,0.6965,0.101,0.3547,0.156214367,0.849,0.04188375,Yes,54830.0,0.305,1.0,0.684029552,0.0,14.67784219,10,3,3
6073015901,34,EL CAJON,-0.737501777,3849,988,0.32,0.041,0.075,0.057,0.11,0.283,0.034,0.4988,0.5012,0.0,0.0164,0.0673,0.0,0.5804,0.2536,0.3937,0.156762875,0.893,-1.437568249,Yes,42348.0,0.304,0.894202899,0.0,0.544057971,13.80886686,15,2,0
6073015902,34,EL CAJON,-0.363321732,5031,1674,0.284,0.049,0.063,0.051,0.092,0.285,0.029,0.3091,0.6909,0.0099,0.0576,0.0803,0.0121,0.7052,0.0851,0.1697,0.065745593,0.92,0.005168736,Yes,53458.0,0.231,1.0,0.156188955,0.081800766,13.37430185,5,3,1
6073016000,34,EL CAJON,-0.046290525,2389,893,0.252,0.066,0.058,0.056,0.09,0.285,0.029,0.3169,0.6831,0.0033,0.0481,0.0331,0.0,0.7447,0.0938,0.1075,0.078708375,0.911,-0.494919006,No,75875.0,0.191,0.653575858,0.0,0.731707317,9.204657934,2,1,0
6073016100,34,EL CAJON,0.423314536,6344,2123,0.236,0.068,0.055,0.054,0.082,0.274,0.028,0.1967,0.8033,0.0054,0.0142,0.0497,0.0076,0.814,0.0541,0.0862,0.037660747,0.965,0.88619973,No,95214.0,0.175,1.0,0.438895636,0.402557015,12.03187824,7,5,2
6073016201,34,EL CAJON,0.438892124,5435,2023,0.224,0.081,0.053,0.056,0.085,0.304,0.028,0.1398,0.8602,0.0,0.0291,0.021,0.0028,0.86,0.0169,0.0717,0.005649718,0.95,0.938121919,No,97594.0,0.154,0.87335273,0.235263855,0.125106966,10.15972089,3,1,1
6073016202,34,EL CAJON,-0.194454457,3609,1387,0.261,0.038,0.042,0.034,0.069,0.233,0.02,0.2233,0.7767,0.0025,0.0418,0.1078,0.0078,0.6728,0.0729,0.1694,0.147566719,0.924,0.205795722,No,63342.0,0.19,0.715013485,0.359371618,0.300869044,15.58946313,44,31,21
6073016301,34,EL CAJON,-0.582337411,5353,1709,0.295,0.046,0.063,0.051,0.098,0.279,0.029,0.3308,0.6692,0.0043,0.0355,0.0902,0.0058,0.6649,0.1125,0.2604,0.105532311,0.874,-0.544860105,Yes,43458.0,0.242,0.595852816,1.0,0.0,14.50516698,10,4,0
6073016302,34,EL CAJON,-0.541600889,6022,1637,0.31,0.047,0.077,0.06,0.108,0.282,0.035,0.3534,0.6466,0.0028,0.0477,0.0684,0.0,0.6541,0.1812,0.3005,0.0475198,0.927,-0.881285569,Yes,41185.0,0.278,0.897501837,0.847277362,0.0,13.89043235,17,4,7
6073016401,34,EL CAJON,0.075186879,5503,1582,0.259,0.079,0.073,0.071,0.107,0.339,0.037,0.2633,0.7367,0.0463,0.0234,0.0134,0.0,0.7768,0.07,0.1403,0.014084507,0.969,0.731940738,No,80272.0,0.216,0.903722978,0.629624601,0.0,13.00395612,15,4,2
6073016402,34,EL CAJON,-0.442721306,7920,2434,0.294,0.063,0.079,0.07,0.116,0.325,0.038,0.3188,0.6812,0.0078,0.0319,0.0398,0.0263,0.7653,0.0956,0.2214,0.052998183,0.926,0.029681317,Yes,50417.0,0.24,0.736312399,0.8291697,0.0,10.9494817,6,3,1
6073014200,32,LEMON GROVE,-0.032616332,6393,1811,0.254,0.061,0.054,0.053,0.097,0.299,0.03,0.4538,0.5462,0.0039,0.0857,0.1203,0.0016,0.6609,0.0895,0.0999,0.028188865,0.981,-0.197182958,No,81627.0,0.213,0.979130158,0.109369176,0.497849291,11.61443325,0,0,0
6073014300,32,LEMON GROVE,-0.16945392,4080,1210,0.279,0.054,0.056,0.052,0.101,0.288,0.03,0.5331,0.4669,0.0,0.0527,0.0755,0.0,0.7184,0.135,0.1231,0.117010309,0.931,-0.664939028,No,63304.0,0.224,0.935599779,0.877396295,0.298507463,13.09354963,0,0,0
6073014400,32,LEMON GROVE,-0.666395017,3952,1527,0.319,0.054,0.073,0.063,0.128,0.333,0.04,0.4577,0.5423,0.0,0.0162,0.2887,0.0005,0.4666,0.1121,0.2547,0.064327485,0.804,-0.088069554,Yes,34882.0,0.282,0.65909736,0.770045161,0.381776895,18.30973594,47,22,10
6073014500,33,LA MESA,-0.033590778,4062,1357,0.263,0.06,0.056,0.055,0.099,0.301,0.031,0.3604,0.6396,0.0017,0.0803,0.143,0.0022,0.5798,0.0968,0.1083,0.053097345,0.968,0.29160969,No,67946.0,0.211,0.929047746,0.675204562,0.616431048,13.74320143,1,2,0
6073014601,33,LA MESA,-0.038832786,4765,1918,0.269,0.066,0.064,0.059,0.099,0.299,0.033,0.28,0.72,0.0145,0.0252,0.0495,0.0048,0.7566,0.055,0.1554,0.063437634,0.879,0.097584384,Yes,46145.0,0.22,0.946819604,0.66562302,0.374348279,16.6112575,14,9,6
6073014602,33,LA MESA,0.184876727,5266,1763,0.232,0.064,0.05,0.05,0.082,0.276,0.026,0.1738,0.8262,0.0013,0.0889,0.1362,0.0163,0.6719,0.057,0.0284,0.028721683,0.958,0.282833796,No,92375.0,0.17,0.963205752,0.582602951,0.748784098,9.898495095,1,0,0
6073014700,33,LA MESA,0.185978513,8094,2957,0.246,0.062,0.054,0.051,0.084,0.279,0.028,0.2624,0.7376,0.0,0.076,0.0515,0.0,0.7475,0.0305,0.0977,0.065501044,0.964,0.373106771,No,73459.0,0.184,0.653254438,0.322188956,0.577120316,13.57100216,15,5,1
6073014803,33,LA MESA,0.150208994,5122,2339,0.224,0.076,0.055,0.061,0.083,0.289,0.032,0.3606,0.6394,0.0,0.0937,0.0219,0.0049,0.7114,0.1181,0.0419,0.069269521,0.824,0.361577154,Yes,56484.0,0.183,1.0,0.844809369,0.0,15.23725529,12,8,4
6073014804,33,LA MESA,0.32695625,3771,1741,0.243,0.085,0.067,0.071,0.101,0.325,0.037,0.1687,0.8313,0.0,0.0499,0.0514,0.0,0.8568,0.017,0.0465,0.075071633,0.909,0.615772456,Yes,56865.0,0.194,1.0,0.77354538,0.0,14.61298496,13,6,3
6073014805,33,LA MESA,0.298051517,4523,1887,0.237,0.062,0.048,0.049,0.078,0.273,0.026,0.2078,0.7922,0.0219,0.0913,0.0416,0.025,0.7199,0.0245,0.0964,0.022309198,0.964,0.959902381,No,65433.0,0.167,0.98267098,0.551033922,0.715804067,13.29068574,11,1,0
6073014806,33,LA MESA,-0.223705572,2895,1226,0.274,0.053,0.062,0.053,0.093,0.286,0.03,0.4152,0.5848,0.0598,0.0245,0.0501,0.0,0.7188,0.0777,0.102,0.017264276,0.891,-0.341208621,Yes,52461.0,0.22,0.057431121,0.456563717,0.819169577,16.12936803,15,5,2
6073014901,33,LA MESA,0.185667224,4303,1714,0.234,0.065,0.048,0.048,0.076,0.275,0.025,0.2647,0.7353,0.0046,0.0184,0.0934,0.0,0.7337,0.0084,0.1044,0.053435115,0.901,0.31294401,Yes,54989.0,0.161,1.0,0.823803046,0.709875088,13.04740345,6,0,3
6073014902,33,LA MESA,0.094105313,3339,1445,0.239,0.066,0.052,0.05,0.081,0.274,0.027,0.2306,0.7694,0.0237,0.0231,0.0746,0.0,0.7595,0.0467,0.1273,0.112344873,0.896,0.36898595,No,70357.0,0.175,0.758945386,1.0,0.276208412,17.79012541,24,8,7
6073015000,33,LA MESA,-0.112796876,6796,2692,0.234,0.053,0.045,0.041,0.069,0.242,0.022,0.2582,0.7418,0.0084,0.0811,0.0733,0.0,0.6881,0.0743,0.0955,0.071195297,0.924,0.06506797,Yes,59862.0,0.167,1.0,0.842603964,0.861940901,14.3561294,41,17,17
6073015100,33,LA MESA,0.261524433,4801,1830,0.242,0.071,0.054,0.055,0.084,0.288,0.029,0.2168,0.7832,0.0044,0.0281,0.081,0.0,0.7503,0.0866,0.065,0.078595318,0.931,-0.148945984,No,79395.0,0.173,1.0,0.146750961,0.48920109,9.809071514,9,0,0
6073015200,33,LA MESA,0.511371672,3701,1474,0.219,0.091,0.053,0.062,0.089,0.339,0.03,0.1608,0.8392,0.0014,0.0062,0.0343,0.0084,0.8452,0.04,0.0061,0.02244389,0.972,0.666742493,No,119211.0,0.15,0.70327404,0.14126045,0.0,7.791341058,2,0,0
6073015301,34,EL CAJON,-0.222835291,3297,948,0.294,0.057,0.071,0.062,0.107,0.31,0.034,0.1999,0.8001,0.0,0.0604,0.0746,0.0124,0.6536,0.1019,0.3143,0.073711676,0.9,0.6178781,Yes,59643.0,0.238,0.594212016,0.840092895,0.0,14.03521574,0,1,1
